animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
384798,AAAHG1131202001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,N,F,林口區太平里4鄰21號,,OPEN,,,2024-12-10,2999-12-31,2024/12/27,2024/12/02,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1733126503351.png,,2024/12/27,新北市五股區外寮路9-9號,02-82925265
320113,AAAHG1120809001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,外寮路9-5號,,OPEN,,,2023-08-17,2999-12-31,2024/12/27,2023/08/09,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1691551339115.png,,2024/12/27,新北市五股區外寮路9-9號,02-82925265
387503,113-H095D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,北港鎮糖廠,,OPEN,,,2024-12-19,2999-12-31,2024/12/27,2024/12/19,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1734914943783.png,,2024/12/27,雲林縣斗六市雲林路二段517號,05-5523300
387499,113-H094D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,北港鎮糖廠,,OPEN,,,2024-12-19,2999-12-31,2024/12/27,2024/12/19,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1734914868799.png,,2024/12/27,雲林縣斗六市雲林路二段517號,05-5523300
387496,113-A035D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,古坑鄉水碓村,,OPEN,,,2024-12-17,2999-12-31,2024/12/27,2024/12/17,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1734914694806.png,,2024/12/27,雲林縣斗六市雲林路二段517號,05-5523300
373169,CAAAG1130907015,6,61,桃園市動物保護教育園區,貓,混種貓                 ,F,MEDIUM,黑虎斑色,ADULT,F,F,中興路,,OPEN,,,2024-12-26,2999-12-31,2024/12/26,2024/09/07,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1725696465093.png,,2024/12/26,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
110614,AAAGG1080724006,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,嵩陽路,,OPEN,,,2019-07-24,2999-12-31,2024/09/12,2019/07/24,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735179038319.png,,2024/09/12,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
48215,AAAGG1070510011,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,水源里山子邊,,OPEN,105112八合一 狂犬病 ,,2021-04-29,2999-12-31,2024/09/30,2018/05/10,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735176960304.png,,2024/09/30,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
48230,AAAGG1070510021,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,,F,F,學府路198巷3號5樓,,OPEN,106/5/9 五合一 狂犬病疫苗 動保案 暫不開放,,2018-05-01,2999-12-31,2018/05/10,2018/05/10,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1735176359811.png,,2018/05/10,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
387827,1132562,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,BIG,黑色,ADULT,N,F,縣政八街,,OPEN,,,2024-12-24,2999-12-31,2024/12/25,2024/12/24,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1735104212098.png,,2024/12/25,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
52813,AAAHG1070615012,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,凌雲路,,OPEN,,,2018-06-15,2999-12-31,2024/12/25,2018/06/15,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1735096849256.png,,2024/12/25,新北市五股區外寮路9-9號,02-82925265
365664,GAAAG1130711005,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,線工路12號,,OPEN,,,2024-09-09,2999-12-31,2024/12/25,2024/07/11,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1720678230093.png,,2024/12/25,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
351283,AAAHG1130324001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,BIG,棕黑色,ADULT,T,F,桃園市龍潭區楊銅路2段,,OPEN,,,2024-03-24,2999-12-31,2024/12/24,2024/03/24,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1711259669520.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
225299,AAAHG1101001003,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑灰色,ADULT,F,F,光興街,,OPEN,,,2021-10-01,2999-12-31,2024/12/24,2021/10/01,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/6d7f958d-1ae7-4649-81a3-e49b1560549d.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
373625,AAAHG1130911002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,米色,ADULT,F,F,三重三和路三段186_2號,,OPEN,,,2024-09-19,2999-12-31,2024/12/24,2024/09/11,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1726024973914.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
322808,AAAHG1120828003,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,民義路,,OPEN,,,2023-08-28,2999-12-31,2024/12/24,2023/08/28,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1693195853073.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
365884,AAAHG1130712001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,凌雲路三段,,OPEN,,,2024-07-12,2999-12-31,2024/12/24,2024/07/12,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1720759826089.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
250867,AAAHG1110415001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,五股中興路二段8號路邊的,,OPEN,,,2022-04-15,2999-12-31,2024/12/24,2022/04/15,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/d28c3ff6-ab85-4e8f-926a-ac24a17dcd4f.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
350435,AAAHG1130318001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,三重中正北路111之5號,,OPEN,,,2024-03-26,2999-12-31,2024/12/24,2024/03/18,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1710748343220.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
134946,AAAHG1081216013,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,米色,ADULT,F,F,重新路,,OPEN,,,2019-12-23,2999-12-31,2024/12/24,2019/12/16,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/5c86243b-678a-4e2e-a22f-8a5659ce4ecc.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
224490,AAAHG1100713002,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,白色,ADULT,T,F,登林路,,OPEN,,,2021-07-21,2999-12-31,2024/12/24,2021/09/27,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/43baef4c-a4ea-402d-9102-196eedcc083c.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
238064,AAAHG1110104005,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,粉寮路2段,,OPEN,,,2022-01-04,2999-12-31,2024/12/24,2022/01/04,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/43b38118-5c09-4607-9f7a-d2c58888e865.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
290501,AAAHG1111210001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,長安街,,OPEN,,,2022-12-10,2999-12-31,2024/12/24,2023/01/05,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1672908339661.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
138046,AAAHG1090102002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,嘉寶里,,OPEN,,,2020-01-02,2999-12-31,2024/12/24,2020/01/02,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/c6ace344-dd93-48df-8271-5fdcc75fd35d.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
344564,AAAHG1130127007,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,光華路2巷內,,OPEN,,,2024-01-27,2999-12-31,2024/12/24,2024/01/27,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1706353494997.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
160467,AAAHG1090519002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,中正南路,,OPEN,,,2020-05-26,2999-12-31,2024/12/24,2020/05/19,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1672984033884.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
227371,AAAHG1101019001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,復興路,,OPEN,,,2021-10-26,2999-12-31,2024/12/24,2021/10/19,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/aa18e576-fdad-4cb8-977a-3f5b54a75d2f.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
324421,AAAHG1120909001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,正義北路190巷,,OPEN,,,2023-09-09,2999-12-31,2024/12/24,2023/09/09,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1694243195213.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
373639,AAAHG1130911008,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,米色,ADULT,N,F,五股民義路2段132號,,OPEN,,,2024-09-19,2999-12-31,2024/12/24,2024/09/11,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1726026410874.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
373636,AAAHG1130911007,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,米色,ADULT,T,F,國三重國道路一段51號,,OPEN,,,2024-09-19,2999-12-31,2024/12/24,2024/09/11,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1726026255170.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
317270,AAAHG1120718002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,米色,ADULT,F,F,登林路9/11號,,OPEN,,,2023-07-18,2999-12-31,2024/12/24,2023/07/18,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1689670177837.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
95106,AAAHG1080423001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,民權路,,OPEN,,,2019-04-23,2999-12-31,2024/12/24,2019/04/23,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/d5c75f2a-7df5-4716-af8f-8c37ba5b1a0c.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
76667,AAAHG1071215004,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,F,F,中正路434巷,,OPEN,,,,2999-12-31,2024/12/24,2018/12/15,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/df807b9e-feb7-4b50-8328-d2035f84ad75.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
186392,AAAHG1091127001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,永安北路,,OPEN,,,2020-11-27,2999-12-31,2024/12/24,2020/11/27,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/f21ec8f6-74f2-439a-9338-7ea8bbd07304.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
232430,AAAHG1101124003,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,新五路3段208號,,OPEN,,,2021-11-24,2999-12-31,2024/12/24,2021/11/24,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/6f280454-5ebe-4955-835e-f75a852b8e75.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
210770,AAAHG1100621002,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,仁愛街212巷6號,,OPEN,,,2021-06-28,2999-12-31,2024/12/24,2021/06/21,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1721289710398.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
174907,AAAHG1090901001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,嘉寶里,,OPEN,,,2020-09-01,2999-12-31,2024/12/24,2020/09/01,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/a3d8354a-e5ba-4b63-af42-78d613b38027.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
224527,AAAHG1100622001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,頂褔里56號,,OPEN,,,2021-06-29,2999-12-31,2024/12/24,2021/09/27,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/85e97289-9d52-4bde-9b35-b17cec385c2f.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
36246,AAAHG106121403,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,長安街,,OPEN,,,2021-10-05,2999-12-31,2024/12/24,2017/12/14,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1083e6d5-72d3-4180-9ef0-e6608a3f615d.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
36206,AAAHG106101606,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,F,F,西林里,,OPEN,,,2021-10-05,2999-12-31,2024/12/24,2017/10/16,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1721288060564.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
320631,AAAHG1120814001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,文化二路二段,,OPEN,,,2023-08-22,2999-12-31,2024/12/24,2023/08/14,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1691974499504.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
292890,AAAHG1120130001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,五股五工六路35號,,OPEN,,,2023-01-30,2999-12-31,2024/12/24,2023/01/30,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1675075133139.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
344569,AAAHG1130127012,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,忠福路582號,,OPEN,,,2024-01-27,2999-12-31,2024/12/24,2024/01/27,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1706354024475.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
36055,AAAHG105101204,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑白色,ADULT,F,F,文化二路,,OPEN,,,2021-10-05,2999-12-31,2024/12/24,2016/10/12,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/4bace96d-43fc-4add-951d-5d2cdc5fa668.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
276835,AAAHG1111004001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,F,F,成泰路1段219巷,,OPEN,,,2022-10-04,2999-12-31,2024/12/24,2022/10/04,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/930a2890-034d-4bf0-9895-2761ad677ebd.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
36033,AAAHG105042006,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,粉寮路一路,,OPEN,,,2021-10-05,2999-12-31,2024/12/24,2016/04/20,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/4d792117-9044-4402-9f6d-98ec5e20994f.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
96120,AAAHG1080430001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,長道路,,OPEN,,,2019-04-30,2999-12-31,2024/12/24,2019/04/30,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/93721668-b4e9-46e9-a5e5-40ced3e05132.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
165435,AAAHG1090620001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,吉祥路,,OPEN,,,2020-06-27,2999-12-31,2024/12/24,2020/06/20,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/e909e360-b631-44b9-bea7-fac630342f30.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
209402,AAAHG1100608001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,忠福,,OPEN,,,2021-06-08,2999-12-31,2024/12/24,2021/06/08,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/430b68a8-18bb-4677-b81e-7d3692245897.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
36063,AAAHG105110206,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,發電廠,,OPEN,,,2021-10-05,2999-12-31,2024/12/24,2016/11/02,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/3203cb1d-0c9c-4995-9755-884e4f548952.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
70131,AAAHG1071101001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,T,F,醒吾高中,,OPEN,,,2018-11-01,2999-12-31,2024/12/24,2018/11/01,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/96d34983-34d2-4eda-b867-90f14dfe11d0.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
106459,AAAHG1080630002,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,民視空地,,OPEN,,,2019-06-30,2999-12-31,2024/12/24,2019/06/30,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1d14baac-0790-4bef-9788-51ba9a8a6189.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
120998,AAAHG1080924003,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,F,F,14號越堤道,,OPEN,,,2019-09-24,2999-12-31,2024/12/24,2019/09/24,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/34154af3-2ecc-4198-a9ae-bcd2ff88a320.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
322802,AAAHG1120828001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,T,F,林口區康橋幼稚園,,OPEN,,,2023-08-28,2999-12-31,2024/12/24,2023/08/28,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1693193468935.png,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
250584,AAAHG1110413001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,五股成泰路一段98巷,,OPEN,,,2022-04-13,2999-12-31,2024/12/24,2022/04/13,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/6022fe33-17f7-4474-9a1a-427afd0bd89d.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
36207,AAAHG106101607,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,南勢59號,,OPEN,,,2021-10-05,2999-12-31,2024/12/24,2017/10/16,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/7c1edb7a-ba83-4a7c-a64e-f604fa62cf12.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
36231,AAAHG106112502,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,後坑9鄰17號,,OPEN,,,2021-10-05,2999-12-31,2024/12/24,2017/11/25,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/e8e13dae-cf13-4e1e-a492-1950a5dcc86e.jpg,,2024/12/24,新北市五股區外寮路9-9號,02-82925265
